-34.92655373980564 0.5528227097005852 55.94665242286965 -23.089519190524893 -2.789104421992804 30.863754768273832 -41.67144028099562 16.499645462347114 63.67860243915551 -17.352509388355145 3.606624184373503 18.686307634234574 -39.85579773141462 32.58837463821908 69.52530776830896 -9.910725599726714 6.9927937368832715 10.908770271476733 -41.614586961205674 31.894116436484772 52.23487566529156 -30.54769435713644 23.744172931067556 33.45036558878583 -31.156680382253477 51.43496309717905 55.891333951678305 -24.547960789444314 44.29577628007291 39.33577050653804 -44.786714008541026 87.16698085430885 68.00938866537143 -36.750312350417374 75.88900927904825 50.22166234307262 
-34.27488832726066 0.4207279645071112 55.79358268236738 -23.025941887321252 -2.7146965841514006 30.822709084729055 -40.21444854299154 16.323634311882792 63.20885944347797 -17.476638323099426 3.517080463178745 18.819505465603115 -40.09815333645426 33.883938397941286 71.06778959489009 -9.751679637332971 6.444267377924264 10.675740223950227 -40.898029696565416 31.555266084516614 52.197131716507826 -29.56033639129608 23.641846508599368 33.407781240540274 -27.05793267607385 49.64130577958159 54.72322800834209 -23.762494116231483 44.10765710923463 39.26762656613132 -37.70592798210082 82.51015617144294 65.89727411803746 -32.21708447473902 73.17792374677741 49.49501192039723 
-34.08129790169209 0.26607469937642064 55.660791534195404 -22.96139970609969 -2.656110789219432 30.78009647741517 -40.134944209440135 16.281649691992676 63.18397311410154 -17.553492193485106 3.5061947523404355 18.882190689696845 -40.588906356744644 34.536273639247796 71.84100453337388 -9.756279492656668 6.393770257276866 10.66812387363553 -40.080177186432806 31.07199254897888 51.52148375076605 -29.357454512723233 23.5830587695948 33.301788311060875 -26.338405047461436 49.75950605402789 53.24727060128203 -24.625794801131896 44.50180918662288 38.940867429931316 -37.237451547841346 82.39732362878381 63.878113787612335 -30.30558692768186 71.91582766189232 47.74164726537555 
-33.68028744622095 0.19004041309712397 55.46063307139346 -22.869012771036793 -2.5875584469459474 30.657946221459344 -39.092188172505075 16.164424363291587 62.83780569560444 -17.553492193485106 3.5061947523404355 18.882190689696845 -38.65789157684947 34.722199184927184 70.68859497471743 -9.743908722375041 6.392460509329967 10.611046718714606 -39.87224188994911 31.262644020608246 51.35397817662458 -29.296744145246514 23.593581071453087 33.284442263707554 -25.32221555520145 48.960403301473576 53.22574231455488 -22.07925487771168 43.40359073010918 38.47868411659549 -35.67017993157515 81.2661235664814 63.48186313421395 -30.29153250538115 71.90401001999588 48.23151114988921 
-33.494164609232 0.12959602208228468 55.429372048170144 -22.853445943901672 -2.5582255412489734 30.637968102758023 -38.85179844903102 16.160793572862868 62.754981116780286 -17.535968911427332 3.496079774081296 18.88355862142589 -37.98673442972278 34.59952609366187 70.25469252706337 -9.605293827245816 6.331099891817249 10.470905653738061 -39.44043887094099 31.284038194784674 51.06751275843655 -29.160250406672574 23.58866711082686 33.26033520365137 -25.335941802536514 48.89559708435735 53.195804283756424 -21.7309688892375 43.26921851918961 38.38952210369447 -35.1166039120129 80.92728013503283 63.43768217450424 -30.75838405353757 72.24568969723555 48.457019128786065 
-33.55972107995675 0.13138111751608936 55.44610553253904 -22.853445943901672 -2.5582255412489734 30.637968102758023 -39.09688304263363 16.105238157932426 62.84171568101881 -17.55351831326915 3.515613413433954 18.882219631629454 -38.278023654399604 34.62724647644854 70.39232320919666 -9.607613655042357 6.348386038726412 10.465837448236949 -39.235918307644845 30.99452926039118 51.085279317307034 -29.153593051954157 23.632968024053703 33.23594388965796 -23.703322557664254 47.6782672510218 53.29616751233777 -18.996020647191628 41.97108244721972 38.08774813425201 -32.01454451921199 78.41720135126467 63.009289766337254 -26.929563744348425 69.60441533978732 48.023764496724944 
-33.75759301806859 0.10856441900632863 55.49562802629534 -22.853445943901672 -2.5582255412489734 30.637968102758023 -39.25316513890334 16.12668155539849 62.89039179300767 -17.553492193485106 3.5061947523404355 18.882190689696845 -38.346540532710314 34.451517636784615 70.50197120864097 -9.428918683694748 6.265890048693539 10.376701403430738 -39.232838469930755 30.9193248917946 51.12104934441234 -29.131431471773954 23.651270270184764 33.22207430298589 -23.72994173816428 47.7196540034558 53.26588411057876 -20.1394545685956 42.61038277560123 38.16412328551169 -32.03546036077298 78.49747132919445 63.00245862196628 -28.384945407415206 70.66698705948852 48.2433504271443 
-33.83409863881476 0.0551769328540705 55.53153190205678 -22.871249897342093 -2.5130436198141646 30.621599451389862 -39.3313976491995 16.137415673734 62.91475835646804 -17.607222648637922 3.5525137500472734 18.941143395905826 -38.47634877835132 34.1803481310728 70.58097605761601 -9.463938257911291 6.351116547227021 10.389466975659879 -39.0543032255213 30.855693742402703 51.08930762370454 -29.12561723735837 23.725074538585268 33.27914596984272 -23.51591665244331 47.52257184504651 53.32890967970208 -20.256931620275957 42.7580128365082 38.2893209323334 -32.644841633419624 79.04064984260539 63.719707029194794 -28.680667069017286 70.89293414814263 48.64588759658854 
-33.96569296689986 0.05867824926512168 55.56513836938139 -22.871249897342093 -2.5130436198141646 30.621599451389862 -39.409691225425526 16.14815808414293 62.93914395332401 -17.607222648637922 3.5525137500472734 18.941143395905826 -38.6323149676314 34.056862570727105 70.713434402414 -9.5590248395673 6.493366148536815 10.495980083482603 -38.98970375286457 30.839404329974204 51.07452224988974 -29.217914000676636 23.796294352667104 33.3570039485524 -24.379068807779465 47.9702134658118 53.663640940565145 -20.582381343170038 42.97950195527862 38.32593276995684 -33.5460826694119 79.85193849479246 63.730121816897366 -28.84130623441327 71.10844169164707 48.28695443030448 
-34.119626181869016 -0.04842200292332224 55.63770547843416 -22.871249897342093 -2.5130436198141646 30.621599451389862 -39.50365641914616 16.041580017328606 62.983377619868 -17.624836889344103 3.5437888913357534 18.939741668474174 -39.1177804159918 33.411412130040354 70.9738131322689 -9.57774779822579 6.494303900164467 10.49296755561771 -38.98895740974074 30.76612861189682 50.987944308449435 -29.152587070102047 23.742013793917046 33.27561364762529 -26.27027278549911 49.72438063661783 53.09298925677441 -23.633394029467542 44.33187261820981 38.83415374916897 -35.80654756436106 81.8417508392204 63.35375726841662 -31.8677292316422 73.30915106388656 48.349498813363226 
